date,turnover,vol_share,extension,momentum,rsi,volatility,basket_corr,score,close,dollar_vol,raw_turnover_ratio,raw_vol_share,raw_extension,raw_momentum_60d,raw_rsi14,raw_realized_vol20,raw_basket_corr
2022-03-31,,,,,48.4397,,45.6456,,49.65,145140554.1,0.6656,0.0033,-0.0373,-0.2657,48.4397,48.952,0.4565
2022-04-01,,,,,44.5363,,47.9653,,48.39,174723466.65,0.6644,0.0033,-0.0575,-0.2784,44.5363,48.3054,0.4797
2022-04-04,,,,,47.9425,,45.438,,49.34,138805952.36,0.6491,0.0033,-0.0359,-0.2379,47.9425,40.172,0.4544
2022-04-05,,,,,44.1893,,43.0598,,48.12,285864703.56,0.6564,0.0035,-0.0564,-0.269,44.1893,40.7177,0.4306
2022-04-06,,,,,43.4094,,43.9624,,47.86,223943113.94,0.6701,0.0036,-0.0588,-0.2698,43.4094,37.8921,0.4396
2022-04-07,,,,,43.0944,,52.1388,,47.76,174287941.2,0.6826,0.0037,-0.0583,-0.2766,43.0944,36.7337,0.5214
2022-04-08,,,,,41.2873,,49.3214,,47.2,117751539.2,0.684,0.0037,-0.0669,-0.2907,41.2873,35.4419,0.4932
2022-04-11,,,,,40.6966,,50.4446,,47.02,113137361.08,0.6812,0.0037,-0.0694,-0.293,40.6966,34.6885,0.5044
2022-04-12,,,,,43.0371,,56.1658,,47.5,141273027.5,0.692,0.0037,-0.0583,-0.2872,43.0371,33.0139,0.5617
2022-04-13,,,,,44.7968,,47.1488,,47.86,111144225.08,0.6831,0.0038,-0.0494,-0.2536,44.7968,28.0216,0.4715
2022-04-14,,,,,39.2793,,49.7167,,46.34,219849749.84,0.7063,0.004,-0.077,-0.2519,39.2793,29.7368,0.4972
2022-04-18,,,,,43.8825,,53.4424,,47.28,152011251.84,0.6956,0.004,-0.0564,-0.2109,43.8825,30.5629,0.5344
2022-04-19,,,,,50.9909,,57.6116,,48.95,152172480.35,0.7119,0.0041,-0.0219,-0.1533,50.9909,33.1478,0.5761
2022-04-20,,,,,53.0981,,56.3584,,49.5,174808012.5,0.7309,0.0042,-0.01,-0.1319,53.0981,32.8944,0.5636
2022-04-21,,,,,55.8486,,55.8933,,50.24,227140064.0,0.7644,0.0044,0.0056,-0.088,55.8486,32.3171,0.5589
2022-04-22,,,,,52.3629,,66.4089,,49.46,210581835.74,0.7901,0.0044,-0.008,-0.0938,52.3629,30.0317,0.6641
2022-04-25,,,,,57.976,,63.3769,,51.01,278267711.6,0.82,0.0045,0.0244,-0.0526,57.976,32.0311,0.6338
2022-04-26,,,,,51.9,,57.2083,,49.58,303268365.84,0.86,0.0046,-0.0027,-0.0064,51.9,33.6065,0.5721
2022-04-27,,,,,53.6205,,48.343,,50.05,245842797.2,0.8813,0.0047,0.0079,-0.0327,53.6205,32.6264,0.4834
2022-04-28,,,,,61.6637,,48.7563,,52.61,305195187.07,0.9135,0.0048,0.0609,0.0008,61.6637,36.2197,0.4876
2022-04-29,,,,,62.9085,,42.8359,,53.07,434377260.09,0.9691,0.0052,0.0716,-0.0069,62.9085,35.3935,0.4284
2022-05-02,,,,,65.1596,,40.2299,,53.92,303746295.84,0.9941,0.0052,0.0899,0.0312,65.1596,33.9164,0.4023
2022-05-03,,,,,78.2217,,33.3592,,61.72,1355833667.96,1.1996,0.0065,0.2444,0.1913,78.2217,57.1533,0.3336
2022-05-04,,,,,79.4352,,32.3201,,62.86,404708457.86,1.2146,0.0064,0.2626,0.2123,79.4352,55.5576,0.3232
2022-05-05,,,,,73.0166,,33.1728,,61.19,273825188.81,1.2228,0.0063,0.2245,0.1684,73.0166,57.0269,0.3317
2022-05-06,,,,,66.9468,,33.0002,,59.45,275492013.4,1.2419,0.0063,0.1861,0.0912,66.9468,58.6883,0.33
2022-05-09,,,,,58.2027,,33.9989,,56.53,283268833.91,1.2742,0.0063,0.1262,0.0451,58.2027,62.1645,0.34
2022-05-10,,,,,59.8096,,33.1022,,57.36,314666979.36,1.3122,0.0064,0.1398,0.0676,59.8096,62.0033,0.331
2022-05-11,,,,,55.3633,,32.7481,,55.75,235528084.25,1.3322,0.0063,0.1051,0.0547,55.3633,63.4837,0.3275
2022-05-12,,,,,54.8181,,31.4826,,55.55,235890853.0,1.3587,0.0064,0.0995,-0.0057,54.8181,63.6174,0.3148
2022-05-13,,,,,60.8397,,38.7734,,58.45,189843904.95,1.3552,0.0063,0.154,0.0365,60.8397,63.5788,0.3877
2022-05-16,,,,,59.199,,33.0944,,57.89,167866295.94,1.3627,0.0063,0.1395,0.0255,59.199,63.9273,0.3309
2022-05-17,,,,,65.1614,,38.5254,,61.19,303480126.84,1.3907,0.0065,0.1976,0.1019,65.1614,65.3913,0.3853
2022-05-18,,,,,59.2554,,35.3223,,59.1,161736074.1,1.3924,0.0064,0.1507,0.1063,59.2554,67.3915,0.3532
2022-05-19,,,,,56.385,,37.6207,,58.01,139966179.94,1.3795,0.0063,0.1249,0.116,56.385,68.0412,0.3762
2022-05-20,,,,,53.3227,,36.5501,,56.81,178800726.26,1.376,0.0063,0.0973,0.0961,53.3227,68.3002,0.3655
2022-05-23,,,,,54.4981,,34.431,,57.34,179095813.34,1.3578,0.0063,0.1024,0.0829,54.4981,67.7246,0.3443
2022-05-24,,,,,52.5098,,39.8587,,56.6,126094046.0,1.3257,0.0062,0.0832,0.1111,52.5098,66.9046,0.3986
2022-05-25,,,,,58.0748,,43.7355,,59.1,222043723.5,1.321,0.0063,0.1253,0.1942,58.0748,68.1563,0.4374
2022-05-26,,,,,61.1716,,39.8282,,60.68,165209249.08,1.2943,0.0062,0.15,0.1705,61.1716,66.7511,0.3983
2022-05-27,,,,,64.0159,,42.1922,,62.25,158698469.25,1.2381,0.0061,0.1738,0.1967,64.0159,67.0705,0.4219
2022-05-31,,,,,59.3627,,47.2915,,60.69,220629148.74,1.2204,0.0061,0.1395,0.2073,59.3627,68.0178,0.4729
2022-06-01,,,,,58.1661,,51.7381,,60.28,121512544.56,0.9554,0.0048,0.127,0.2933,58.1661,47.9642,0.5174
2022-06-02,,,,,61.5273,,51.2779,,61.93,145772506.11,0.9017,0.0047,0.1526,0.3531,61.5273,48.5292,0.5128
2022-06-03,,,,,56.0861,,50.6055,,60.08,106582640.96,0.8693,0.0047,0.1134,0.2577,56.0861,48.7869,0.5061
2022-06-06,,,,,55.0655,,50.7863,,59.72,147370327.36,0.8437,0.0048,0.103,0.2818,55.0655,47.7144,0.5079
2022-06-07,,,,,56.4866,,48.0084,,60.32,145222511.2,0.8158,0.0048,0.1101,0.3316,56.4866,43.8828,0.4801
2022-06-08,,,,,49.4667,,45.0627,,57.82,416342392.48,0.8319,0.0051,0.0613,0.3002,49.4667,46.5045,0.4506
2022-06-09,,,,,46.3874,,45.4245,,56.58,248019901.08,0.8339,0.0053,0.0368,0.2316,46.3874,46.0052,0.4542
2022-06-10,,,,,40.7672,,48.974,,54.03,252767252.28,0.8368,0.0053,-0.0112,0.1198,40.7672,48.9201,0.4897
2022-06-13,,,,,34.322,,57.0494,,50.36,232719955.72,0.8461,0.0052,-0.0786,0.0307,34.322,50.635,0.5705
2022-06-14,,,,,32.6267,,57.6452,,49.24,205195390.0,0.855,0.0052,-0.0993,-0.0012,32.6267,50.9135,0.5765
2022-06-15,,,,,34.8245,,48.7471,,49.95,226947125.7,0.8381,0.005,-0.0866,0.0204,34.8245,45.9591,0.4875
2022-06-16,,,,,29.5593,,45.7492,,46.35,280456109.55,0.8625,0.0052,-0.1518,-0.068,29.5593,50.7515,0.4575
2022-06-17,,,,,29.5593,,34.7498,,46.35,288344230.65,0.8931,0.0053,-0.1514,-0.0479,29.5593,50.867,0.3475
2022-06-21,,,,,30.0702,,38.8179,,46.5,233684866.5,0.9049,0.0056,-0.1482,-0.0792,30.0702,50.9789,0.3882
2022-06-22,,,,,28.6102,,38.7562,,45.52,179080914.8,0.9066,0.0056,-0.1657,-0.1041,28.6102,50.5979,0.3876
2022-06-23,,,,,30.102,,39.9667,,45.92,188228238.24,0.9216,0.0057,-0.158,-0.0943,30.102,51.1013,0.3997
2022-06-24,,,,,34.3495,,45.69,,47.07,134772895.08,0.9054,0.0055,-0.1368,-0.0929,34.3495,48.8997,0.4569
2022-06-27,,,,,36.2011,,44.7792,,47.58,200610459.66,0.9141,0.0057,-0.1273,-0.0601,36.2011,47.5977,0.4478
2022-06-28,,,,,34.4763,,42.4335,,46.74,96092205.12,0.9045,0.0056,-0.1429,-0.0586,34.4763,45.4836,0.4243
2022-06-29,,,,,31.868,,50.8143,,45.4,117790345.4,0.8851,0.0056,-0.1669,-0.0618,31.868,45.6219,0.5081
2022-06-30,,,,,30.8006,,44.9281,,44.83,186730040.36,0.9009,0.0056,-0.1761,-0.0914,30.8006,45.5375,0.4493
2022-07-01,,,,,28.2773,,47.0272,,43.42,261550009.24,0.9255,0.0058,-0.2002,-0.0977,28.2773,43.1019,0.4703
2022-07-05,,,,,29.9002,,53.1987,,43.79,153696550.45,0.9383,0.0058,-0.1915,-0.085,29.9002,43.7965,0.532
2022-07-06,,,,,29.8609,,55.2116,,43.77,118270260.45,0.9353,0.0058,-0.1901,-0.0835,29.8609,44.0052,0.5521
2022-07-07,,,,,34.8879,,63.527,,44.86,112198628.24,0.9315,0.0057,-0.1681,-0.0496,34.8879,45.4116,0.6353
2022-07-08,,,,,36.5941,,66.3751,,45.24,142457819.4,0.8722,0.0053,-0.1597,-0.0379,36.5941,44.9031,0.6638
2022-07-11,,,,,35.4873,,66.2786,,44.82,162952835.94,0.8547,0.0053,-0.1659,-0.0564,35.4873,44.7736,0.6628
2022-07-12,,,,,41.0219,,63.1888,,46.03,162673886.52,0.836,0.0054,-0.1412,-0.0382,41.0219,44.7936,0.6319
2022-07-13,,,,,42.2565,,56.7162,,46.31,113082721.84,0.8118,0.0055,-0.1338,-0.0006,42.2565,38.4546,0.5672
2022-07-14,,,,,41.2599,,56.8709,,46.01,89984885.68,0.7891,0.0053,-0.1369,-0.0269,41.2599,37.8597,0.5687
2022-07-15,,,,,47.4841,,63.8005,,47.41,107879321.55,0.7647,0.0053,-0.1058,-0.0315,47.4841,39.2148,0.638
2022-07-18,,,,,45.589,,65.1052,,46.9,138386423.0,0.7341,0.0053,-0.1101,-0.0525,45.589,28.7811,0.6511
2022-07-19,,,,,52.2667,,61.8684,,48.56,116726682.72,0.697,0.0051,-0.0741,-0.0334,52.2667,31.2305,0.6187
2022-07-20,,,,,55.8845,,61.4252,,49.59,178830317.43,0.6852,0.005,-0.0509,0.0026,55.8845,31.9269,0.6143
2022-07-21,,,,,58.6378,,59.5759,,50.43,128555298.69,0.6755,0.005,-0.0326,-0.0114,58.6378,30.894,0.5958
2022-07-22,,,,,46.6547,,61.7974,,47.22,195915213.36,0.6777,0.005,-0.0906,-0.0476,46.6547,39.7794,0.618
2022-07-25,,,,,45.4701,,60.6791,,46.84,218780646.72,0.6971,0.0053,-0.0949,-0.0641,45.4701,38.922,0.6068
2022-07-26,,,,,45.8983,,61.0407,,46.95,109303684.65,0.6783,0.0052,-0.0897,-0.1076,45.8983,38.7199,0.6104
2022-07-27,,,,,51.4256,,60.4167,,48.43,104203731.48,0.6826,0.0052,-0.0573,-0.0874,51.4256,39.7205,0.6042
2022-07-28,,,,,52.4508,,57.349,,48.72,130346218.8,0.6875,0.0052,-0.0483,-0.0964,52.4508,38.0205,0.5735
2022-07-29,,,,,53.8258,,56.27,,49.1,126027621.4,0.6751,0.0051,-0.0363,-0.2045,53.8258,37.557,0.5627
2022-08-01,,,,,53.9014,,51.087,,49.12,142605871.68,0.6487,0.0049,-0.0321,-0.2186,53.9014,35.0585,0.5109
2022-08-02,,,,,50.9814,,52.3062,,48.47,115340811.51,0.6416,0.0049,-0.0413,-0.2079,50.9814,35.7156,0.5231
2022-08-03,,,,,54.7203,,51.65,,49.39,135296298.94,0.6472,0.0049,-0.0203,-0.1692,54.7203,35.9732,0.5165
2022-08-04,,,,,56.7293,,47.5673,,49.91,160566958.3,0.6598,0.005,-0.007,-0.1171,56.7293,35.3508,0.4757
2022-08-05,,,,,45.0546,,43.2992,,47.09,284771548.01,0.6919,0.0054,-0.0596,-0.179,45.0546,41.8772,0.433
2022-08-08,,,,,47.0921,,42.7375,,47.58,254170789.86,0.7125,0.0055,-0.0454,-0.1465,47.0921,41.7534,0.4274
2022-08-09,,,,,42.675,,48.5137,,46.31,167490812.61,0.7147,0.0056,-0.0655,-0.1663,42.675,42.0684,0.4851
2022-08-10,,,,,48.3076,,41.551,,47.68,125471350.4,0.7195,0.0056,-0.0322,-0.1843,48.3076,43.269,0.4155
2022-08-11,,,,,53.2867,,43.7415,,49.06,176841038.22,0.7409,0.0059,0.0006,-0.1525,53.2867,44.1916,0.4374
2022-08-12,,,,,58.3296,,34.2337,,50.67,119870829.72,0.7458,0.006,0.0375,-0.1719,58.3296,44.3848,0.3423
2022-08-15,,,,,54.1823,,34.3309,,49.61,115840292.59,0.7426,0.0059,0.0209,-0.1606,54.1823,44.9686,0.3433
2022-08-16,,,,,52.7719,,34.4064,,49.24,87664434.0,0.7384,0.0059,0.0179,-0.1512,52.7719,43.4603,0.3441
2022-08-17,,,,,48.9173,,39.7429,,48.2,115815104.6,0.7254,0.0058,0.0011,-0.1516,48.9173,43.4365,0.3974
2022-08-18,,,,,50.8504,,39.2946,,48.72,94108282.8,0.7196,0.0058,0.0168,-0.1503,50.8504,43.1515,0.3929
2022-08-19,,,,,46.9841,,37.318,,47.67,87165929.76,0.6958,0.0056,-0.0009,-0.1578,46.9841,36.8592,0.3732
2022-08-22,,,,,41.7431,,35.1843,,46.06,188086332.42,0.6888,0.0054,-0.0303,-0.2206,41.7431,38.7973,0.3518
2022-08-23,,,,,41.0991,,36.3127,,45.85,89275681.25,0.6863,0.0054,-0.0314,-0.2444,41.0991,38.7997,0.3631
2022-08-24,,,,,42.7302,,36.3297,,46.21,106026673.13,0.6888,0.0055,-0.0221,-0.2577,42.7302,37.0796,0.3633
2022-08-25,,,,,49.7998,,42.0103,,47.91,120443536.14,0.6882,0.0056,0.0145,-0.2106,49.7998,39.4464,0.4201
2022-08-26,,,,,41.8752,,37.4758,,45.49,116236366.43,0.6876,0.0055,-0.035,-0.2454,41.8752,43.2148,0.3748
2022-08-29,,,,,39.8169,,40.5115,,44.76,96175095.84,0.6784,0.0055,-0.0498,-0.2772,39.8169,43.4003,0.4051
2022-08-30,,,,,36.1473,,38.7853,,43.36,180236940.16,0.6948,0.0055,-0.0784,-0.2783,36.1473,44.3731,0.3879
2022-08-31,,,,,33.5324,,36.2508,,42.26,181561933.82,0.7066,0.0056,-0.1001,-0.2924,33.5324,43.9406,0.3625
2022-09-01,,,,,32.9032,,35.3233,,41.99,297549454.02,0.7384,0.0057,-0.1045,-0.3039,32.9032,43.4151,0.3532
2022-09-02,,,,,32.0867,,36.9118,,41.65,118752063.5,0.6993,0.0052,-0.1101,-0.2797,32.0867,39.2817,0.3691
2022-09-06,,,,,30.4588,,38.0882,,40.97,141086463.41,0.6726,0.0049,-0.1224,-0.2759,30.4588,38.9404,0.3809
2022-09-07,,,,,33.0413,,36.8819,,41.45,169400388.45,0.6737,0.0049,-0.1098,-0.2328,33.0413,38.7829,0.3688
2022-09-08,,,,,38.0002,,33.8802,,42.41,173708348.89,0.6862,0.0049,-0.0875,-0.1579,38.0002,38.0979,0.3388
2022-09-09,,,,,44.4189,,34.3741,,43.8,154396095.0,0.6816,0.0048,-0.0569,-0.1105,44.4189,38.563,0.3437
2022-09-12,,,,,42.6076,,34.2221,,43.27,198930752.83,0.7012,0.0049,-0.0677,-0.1337,42.6076,35.8954,0.3422
2022-09-13,,,,,32.1014,,22.1652,,39.32,326243308.88,0.7507,0.0051,-0.1513,-0.1517,32.1014,47.45,0.2217
2022-09-14,,,,,30.0982,,20.4036,,38.33,228653168.72,0.7849,0.0053,-0.1707,-0.173,30.0982,47.6721,0.204
2022-09-15,,,,,28.996,,18.4011,,37.77,193150076.73,0.8042,0.0053,-0.1807,-0.1877,28.996,47.5673,0.184
2022-09-16,,,,,27.9147,,16.026,,37.22,270327631.74,0.8461,0.0054,-0.1899,-0.1823,27.9147,46.792,0.1603
2022-09-19,,,,,26.7431,,16.8209,,36.62,143164168.86,0.8613,0.0055,-0.2,-0.2025,26.7431,46.7025,0.1682
2022-09-20,,,,,24.7311,,16.0185,,35.54,189779868.3,0.862,0.0056,-0.2204,-0.245,24.7311,46.4624,0.1602
2022-09-21,,,,,23.397,,15.829,,34.78,150306673.98,0.8783,0.0055,-0.2333,-0.269,23.397,46.4479,0.1583
2022-09-22,,,,,21.7976,,14.1146,,33.82,155339149.3,0.8916,0.0054,-0.2504,-0.2764,21.7976,45.9723,0.1411
2022-09-23,,,,,21.9173,,12.2468,,33.84,253116093.6,0.9231,0.0055,-0.2458,-0.2546,21.9173,42.2479,0.1225
2022-09-26,,,,,19.5911,,12.4877,,32.4,151212452.4,0.9331,0.0056,-0.2731,-0.2773,19.5911,41.4415,0.1249
2022-09-27,,,,,21.5829,,5.042,,32.72,125272740.88,0.9422,0.0055,-0.2612,-0.2464,21.5829,42.5212,0.0504
2022-09-28,,,,,24.2967,,5.819,,33.15,123824333.1,0.9302,0.0054,-0.2462,-0.243,24.2967,43.2402,0.0582
2022-09-29,,,,,22.4124,,5.0011,,32.18,146234158.08,0.9227,0.0052,-0.2624,-0.2648,22.4124,43.4138,0.05
2022-09-30,,,,,24.8078,,8.8314,,32.55,212343863.55,0.9013,0.005,-0.2478,-0.2744,24.8078,44.2608,0.0883
2022-10-03,,,,,33.7392,,9.6199,,34.05,141305899.65,0.9083,0.005,-0.2083,-0.2473,33.7392,48.7886,0.0962
2022-10-04,,,,,45.0355,,34.0006,,36.46,371277831.3,0.9613,0.0053,-0.1482,-0.1865,45.0355,56.0681,0.34
2022-10-05,,,,,47.8559,,38.8008,,37.17,262009991.88,0.9828,0.0054,-0.1276,-0.1925,47.8559,56.4482,0.388
2022-10-06,,,,,47.4497,,38.19,,37.06,335609652.76,1.0193,0.0056,-0.1255,-0.1997,47.4497,55.4637,0.3819
2022-10-07,,,,,42.759,,37.1244,,35.74,347372285.24,1.063,0.0058,-0.1515,-0.2232,42.759,54.3972,0.3712
2022-10-10,,,,,39.3329,,37.2932,,34.66,126953895.76,1.0473,0.0057,-0.1714,-0.2689,39.3329,54.8824,0.3729
2022-10-11,,,,,40.0987,,35.4563,,34.82,200781834.78,1.0165,0.0057,-0.1619,-0.2576,40.0987,45.0335,0.3546
2022-10-12,,,,,38.3398,,35.0931,,34.28,257915555.48,1.0223,0.0057,-0.1692,-0.2941,38.3398,44.6031,0.3509
2022-10-13,,,,,42.4668,,56.5228,,35.1,206065746.9,1.0254,0.0056,-0.1434,-0.2922,42.4668,45.6276,0.5652
2022-10-14,,,,,37.8726,,50.4562,,33.72,103569260.28,0.9868,0.0054,-0.1705,-0.3314,37.8726,47.3042,0.5046
2022-10-17,,,,,38.7516,,49.3894,,33.89,129719770.19,0.9853,0.0053,-0.1609,-0.2823,38.7516,47.2322,0.4939
2022-10-18,,,,,37.8029,,49.0225,,33.61,121166940.46,0.9703,0.0052,-0.162,-0.2825,37.8029,46.2632,0.4902
2022-10-19,,,,,36.9335,,48.0462,,33.36,129416150.16,0.9669,0.0052,-0.1628,-0.2895,36.9335,45.7695,0.4805
2022-10-20,,,,,37.6134,,44.2741,,33.47,136369665.95,0.9637,0.0052,-0.154,-0.3089,37.6134,44.7569,0.4427
2022-10-21,,,,,45.5949,,45.0016,,34.86,217205199.96,0.9544,0.0051,-0.1125,-0.2845,45.5949,47.0915,0.45
2022-10-24,,,,,45.9166,,42.1873,,34.92,159428202.84,0.9574,0.0051,-0.1038,-0.2888,45.9166,43.9982,0.4219
2022-10-25,,,,,47.9598,,41.7632,,35.29,202133179.75,0.9765,0.0053,-0.0876,-0.2816,47.9598,44.012,0.4176
2022-10-26,,,,,47.9071,,32.1287,,35.28,273005036.64,1.0118,0.0055,-0.0813,-0.2721,47.9071,43.8937,0.3213
2022-10-27,,,,,43.1133,,36.4185,,34.34,233048993.78,1.0326,0.0057,-0.0992,-0.3047,43.1133,43.6364,0.3642
2022-10-28,,,,,49.7904,,31.2359,,35.5,171433937.5,1.0232,0.0058,-0.0623,-0.2887,49.7904,44.8471,0.3124
2022-10-31,,,,,44.3316,,26.5875,,34.37,152336948.05,1.0271,0.0058,-0.0857,-0.2701,44.3316,43.9338,0.2659
2022-11-01,,,,,51.1237,,26.9401,,35.7,312708330.9,1.0099,0.0057,-0.0451,-0.2497,51.1237,38.7135,0.2694
2022-11-02,,,,,46.0305,,17.1556,,34.58,143458726.32,0.9819,0.0054,-0.0694,-0.2533,46.0305,39.4018,0.1716
2022-11-03,,,,,42.4894,,15.8804,,33.71,108229393.42,0.9276,0.0051,-0.0867,-0.293,42.4894,40.1562,0.1588
2022-11-04,,,,,50.6237,,20.5954,,35.44,123924323.84,0.8736,0.0048,-0.0333,-0.2776,50.6237,42.7705,0.206
2022-11-07,,,,,55.2708,,22.6069,,36.62,141933370.66,0.8785,0.0048,0.0037,-0.2773,55.2708,42.745,0.2261
2022-11-08,,,,,54.8001,,24.8081,,36.52,94547504.48,0.8541,0.0047,0.0056,-0.2639,54.8001,42.7821,0.2481
