date,close,score,pos
2024-08-13,76100.0,52.28,1.0
2024-08-14,77200.0,53.96,1.0
2024-08-16,80200.0,62.547,1.0
2024-08-19,78300.0,55.396,1.0
2024-08-20,78900.0,59.361,1.0
2024-08-21,78300.0,55.052,1.0
2024-08-22,78300.0,53.688,1.0
2024-08-23,77700.0,54.574,1.0
2024-08-26,76100.0,53.391,1.0
2024-08-27,75800.0,52.37,1.0
2024-08-28,76400.0,50.364,1.0
2024-08-29,74000.0,46.415,1.0
2024-08-30,74300.0,44.907,1.0
2024-09-02,74400.0,43.303,1.0
2024-09-03,72500.0,37.035,1.0
2024-09-04,70000.0,33.704,1.0
2024-09-05,69000.0,30.895,1.0
2024-09-06,68900.0,30.073,1.0
2024-09-09,67500.0,30.51,1.0
2024-09-10,66200.0,31.259,1.0
2024-09-11,64900.0,31.96,1.0
2024-09-12,66300.0,33.528,1.0
2024-09-13,64400.0,27.654,1.0
2024-09-19,63100.0,27.216,1.0
2024-09-20,63000.0,28.408,1.0
2024-09-23,62600.0,29.718,1.0
2024-09-24,63200.0,31.626,1.0
2024-09-25,62200.0,32.416,1.0
2024-09-26,64700.0,43.769,1.0
2024-09-27,64200.0,44.237,1.0
2024-09-30,61500.0,45.253,1.0
2024-10-02,61300.0,45.344,1.0
2024-10-04,60600.0,44.313,1.0
2024-10-07,61000.0,45.274,1.0
2024-10-08,60300.0,44.03,1.0
2024-10-10,58900.0,42.763,1.0
2024-10-11,59300.0,43.592,1.0
2024-10-14,60800.0,45.823,1.0
2024-10-15,61000.0,45.904,1.0
2024-10-16,59500.0,44.576,1.0
2024-10-17,59700.0,44.173,1.0
2024-10-18,59200.0,43.307,1.0
2024-10-21,59000.0,42.442,1.0
2024-10-22,57700.0,41.68,1.0
2024-10-23,59100.0,42.043,1.0
2024-10-24,56600.0,40.721,1.0
2024-10-25,55900.0,39.58,1.0
2024-10-28,58100.0,41.113,1.0
2024-10-29,59600.0,37.952,1.0
2024-10-30,59100.0,37.592,1.0
2024-10-31,59200.0,36.448,1.0
2024-11-01,58300.0,35.515,1.0
2024-11-04,58700.0,35.52,1.0
2024-11-05,57600.0,33.801,1.0
2024-11-06,57300.0,34.051,1.0
2024-11-07,57500.0,32.64,1.0
2024-11-08,57000.0,31.443,1.0
2024-11-11,55000.0,31.829,1.0
2024-11-12,53000.0,32.644,1.0
2024-11-13,50600.0,33.097,1.0
2024-11-14,49900.0,33.361,1.0
2024-11-15,53500.0,38.77,1.0
2024-11-18,56700.0,42.423,1.0
2024-11-19,56300.0,42.403,1.0
2024-11-20,55300.0,42.617,1.0
2024-11-21,56400.0,43.102,1.0
2024-11-22,56000.0,42.007,1.0
2024-11-25,57900.0,45.956,1.0
2024-11-26,58300.0,46.769,1.0
2024-11-27,56300.0,44.322,1.0
2024-11-28,55500.0,42.017,1.0
2024-11-29,54200.0,41.296,1.0
2024-12-02,53600.0,41.008,1.0
2024-12-03,53600.0,40.356,1.0
2024-12-04,53100.0,40.625,1.0
2024-12-05,53700.0,41.72,1.0
2024-12-06,54100.0,42.75,1.0
2024-12-09,53400.0,41.267,1.0
2024-12-10,54000.0,39.897,1.0
2024-12-11,54000.0,37.373,1.0
2024-12-12,55900.0,39.357,1.0
2024-12-13,56100.0,37.992,1.0
2024-12-16,55600.0,33.222,1.0
2024-12-17,54200.0,30.786,1.0
2024-12-18,54900.0,31.909,1.0
2024-12-19,53100.0,33.498,1.0
2024-12-20,53000.0,33.273,1.0
2024-12-23,53500.0,31.872,1.0
2024-12-24,54400.0,32.786,1.0
2024-12-26,53600.0,29.577,1.0
2024-12-27,53700.0,28.738,1.0
2024-12-30,53200.0,27.45,1.0
2025-01-02,53400.0,27.669,1.0
2025-01-03,54400.0,32.672,1.0
2025-01-06,55900.0,40.226,1.0
2025-01-07,55400.0,38.631,1.0
2025-01-08,57300.0,47.039,1.0
2025-01-09,56100.0,43.06,1.0
2025-01-10,55300.0,40.941,1.0
2025-01-13,54100.0,38.465,1.0
2025-01-14,53900.0,35.491,1.0
2025-01-15,53700.0,36.148,1.0
2025-01-16,54300.0,39.126,1.0
