date,close,score,pos
2025-12-11,258.46,75.754,1.0
2025-12-12,241.14,68.993,1.0
2025-12-15,237.5,67.636,1.0
2025-12-16,232.51,64.452,1.0
2025-12-17,225.52,60.473,1.0
2025-12-18,248.55,71.037,1.0
2025-12-19,265.92,75.219,1.0
2025-12-22,276.59,75.568,1.0
2025-12-23,276.27,73.076,1.0
2025-12-24,286.68,74.409,1.0
2025-12-26,284.79,73.474,1.0
2025-12-29,294.37,74.833,1.0
2025-12-30,292.63,74.357,1.0
2025-12-31,285.41,73.306,1.0
2026-01-02,315.42,80.836,1.0
2026-01-05,312.15,79.35,1.0
2026-01-06,343.43,84.786,1.0
2026-01-07,339.55,84.652,1.0
2026-01-08,327.02,82.18,1.0
2026-01-09,345.09,84.668,1.0
2026-01-12,345.87,84.22,1.0
2026-01-13,338.13,81.486,1.0
2026-01-14,333.35,80.304,1.0
2026-01-15,336.63,79.8,1.0
2026-01-16,362.75,83.11,1.0
2026-01-20,365.0,82.414,1.0
2026-01-21,389.11,83.792,1.0
2026-01-22,397.58,83.767,1.0
2026-01-23,399.65,84.068,1.0
2026-01-26,389.09,83.316,1.0
2026-01-27,410.24,84.855,1.0
2026-01-28,435.28,86.605,1.0
2026-01-29,435.79,86.744,1.0
2026-01-30,414.88,84.502,1.0
2026-02-02,437.8,83.117,1.0
2026-02-03,419.44,81.48,1.0
2026-02-04,379.4,76.364,1.0
2026-02-05,382.89,77.073,0.5
2026-02-06,394.69,76.651,1.0
2026-02-09,383.5,75.029,1.0
2026-02-10,373.25,74.326,0.5
2026-02-11,410.34,78.933,0.5
2026-02-12,413.97,78.642,1.0
2026-02-13,411.66,78.527,1.0
2026-02-17,399.78,77.036,1.0
2026-02-18,420.95,79.595,0.5
2026-02-19,417.35,78.51,1.0
2026-02-20,428.17,79.104,1.0
2026-02-23,420.97,77.341,1.0
2026-02-24,418.01,76.466,1.0
2026-02-25,429.0,76.543,1.0
2026-02-26,415.56,72.763,1.0
2026-02-27,412.37,71.328,1.0
2026-03-02,412.67,70.495,1.0
2026-03-03,379.68,65.179,1.0
2026-03-04,400.77,69.571,1.0
2026-03-05,397.05,63.377,1.0
2026-03-06,370.3,60.737,1.0
2026-03-09,389.32,62.864,1.0
2026-03-10,403.11,65.186,1.0
2026-03-11,418.69,67.823,1.0
2026-03-12,405.35,62.478,1.0
2026-03-13,426.13,67.312,1.0
2026-03-16,441.8,70.995,1.0
2026-03-17,461.69,73.605,1.0
2026-03-18,461.73,71.279,1.0
2026-03-19,444.27,68.562,1.0
2026-03-20,422.9,65.239,1.0
2026-03-23,404.35,62.681,1.0
2026-03-24,395.53,60.023,1.0
2026-03-25,382.09,58.274,1.0
2026-03-26,355.46,56.632,1.0
2026-03-27,357.22,57.256,1.0
2026-03-30,321.8,55.425,1.0
2026-03-31,337.84,53.796,1.0
2026-04-01,367.85,60.973,1.0
2026-04-02,366.24,59.56,1.0
2026-04-06,377.76,60.589,1.0
2026-04-07,377.58,62.076,1.0
2026-04-08,406.73,67.994,1.0
2026-04-09,421.51,70.178,1.0
2026-04-10,420.59,69.924,1.0
2026-04-13,426.56,70.838,1.0
2026-04-14,465.66,77.915,1.0
2026-04-15,456.23,74.984,1.0
2026-04-16,457.23,75.224,1.0
2026-04-17,455.07,73.548,1.0
2026-04-20,448.42,70.542,1.0
2026-04-21,449.38,69.56,1.0
2026-04-22,487.48,76.245,1.0
2026-04-23,481.72,74.122,1.0
2026-04-24,496.72,72.07,1.0
2026-04-27,524.56,74.878,1.0
2026-04-28,504.22,67.854,1.0
2026-04-29,518.46,68.655,1.0
2026-04-30,517.16,66.027,1.0
2026-05-01,542.21,69.434,1.0
2026-05-04,576.45,72.26,1.0
2026-05-05,640.2,77.911,1.0
2026-05-06,666.59,77.811,1.0
2026-05-07,646.63,78.824,1.0
2026-05-08,746.81,82.445,1.0
2026-05-11,795.33,84.485,1.0
2026-05-12,766.58,84.69,1.0
2026-05-13,803.63,85.585,1.0
2026-05-14,776.01,84.777,1.0
2026-05-15,724.66,84.013,1.0
2026-05-18,681.54,81.812,1.0
2026-05-19,698.74,82.815,1.0
2026-05-20,731.99,84.171,1.0
2026-05-21,762.1,85.679,1.0
2026-05-22,751.0,85.922,1.0
2026-05-26,895.88,89.416,1.0
2026-05-27,928.41,89.41,1.0
2026-05-28,923.52,89.349,1.0
2026-05-29,971.0,89.501,1.0
2026-06-01,1035.5,90.438,1.0
2026-06-02,1064.1,90.592,1.0
2026-06-03,1079.57,90.198,1.0
2026-06-04,996.0,89.097,1.0
2026-06-05,864.01,88.177,1.0
2026-06-08,949.28,88.662,1.0
2026-06-09,935.89,87.658,1.0
2026-06-10,891.88,85.731,1.0
2026-06-11,995.87,87.933,1.0
2026-06-12,981.61,87.254,1.0
2026-06-15,1087.99,88.85,1.0
2026-06-16,1020.76,86.953,1.0
2026-06-17,1043.19,87.38,1.0
2026-06-18,1133.99,88.505,1.0
2026-06-22,1211.38,89.111,1.0
2026-06-23,1051.77,87.697,1.0
2026-06-24,1048.51,86.019,1.0
2026-06-25,1213.56,89.327,1.0
2026-06-26,1132.33,88.67,1.0
2026-06-29,1145.28,88.019,1.0
2026-06-30,1154.29,87.525,1.0
2026-07-01,1032.28,82.8,1.0
2026-07-02,975.56,81.123,0.5
2026-07-06,984.75,80.312,0.5
2026-07-07,938.38,77.272,0.5
