date,close,score,pos
2025-12-03,155.59,71.684,1.0
2025-12-04,161.0,73.616,0.5
2025-12-05,168.89,76.8,1.0
2025-12-08,169.78,76.324,1.0
2025-12-09,169.54,72.859,1.0
2025-12-10,181.95,77.93,1.0
2025-12-11,187.2,79.42,1.0
2025-12-12,176.34,74.301,1.0
2025-12-15,172.04,72.213,1.0
2025-12-16,174.575,72.031,1.0
2025-12-17,166.26,66.235,1.0
2025-12-18,175.01,70.181,1.0
2025-12-19,181.08,73.647,1.0
2025-12-22,176.76,70.385,1.0
2025-12-23,178.25,68.486,1.0
2025-12-24,179.56,67.918,1.0
2025-12-26,181.54,67.482,1.0
2025-12-29,179.68,66.022,1.0
2025-12-30,176.06,64.376,1.0
2025-12-31,172.27,62.642,1.0
2026-01-02,187.7,71.032,1.0
2026-01-05,187.88,70.533,1.0
2026-01-06,219.38,83.037,1.0
2026-01-07,199.88,78.452,1.0
2026-01-08,187.68,73.373,1.0
2026-01-09,200.46,78.201,1.0
2026-01-12,212.14,80.184,1.0
2026-01-13,214.0,79.351,1.0
2026-01-14,215.0,79.215,1.0
2026-01-15,222.1,81.456,1.0
2026-01-16,221.51,80.294,1.0
2026-01-20,222.97,80.708,1.0
2026-01-21,241.9,82.306,1.0
2026-01-22,243.29,82.56,1.0
2026-01-23,236.39,82.24,1.0
2026-01-26,240.85,83.108,1.0
2026-01-27,252.66,83.46,1.0
2026-01-28,279.7,86.89,1.0
2026-01-29,278.41,87.334,1.0
2026-01-30,250.23,81.94,1.0
2026-02-02,270.23,83.51,1.0
2026-02-03,290.24,84.541,1.0
2026-02-04,269.41,80.556,1.0
2026-02-05,260.19,79.474,1.0
2026-02-06,282.58,80.365,1.0
2026-02-09,285.99,80.645,1.0
2026-02-10,262.56,77.635,1.0
2026-02-11,273.74,80.756,1.0
2026-02-12,284.1,82.213,1.0
2026-02-13,281.58,81.044,1.0
2026-02-17,284.11,82.301,1.0
2026-02-18,296.56,83.741,1.0
2026-02-19,284.67,81.651,1.0
2026-02-20,285.52,81.246,1.0
2026-02-23,280.42,78.807,1.0
2026-02-24,270.57,75.357,1.0
2026-02-25,290.95,79.769,1.0
2026-02-26,282.25,75.457,1.0
2026-02-27,279.7,73.752,1.0
2026-03-02,270.08,69.974,1.0
2026-03-03,250.61,65.787,1.0
2026-03-04,261.3,67.836,1.0
2026-03-05,259.03,64.822,1.0
2026-03-06,245.25,60.885,1.0
2026-03-09,262.06,64.402,1.0
2026-03-10,266.22,65.004,1.0
2026-03-11,268.81,63.348,1.0
2026-03-12,261.18,60.47,1.0
2026-03-13,272.29,64.038,1.0
2026-03-16,286.21,67.019,1.0
2026-03-17,313.81,75.967,1.0
2026-03-18,304.9,71.392,1.0
2026-03-19,316.93,73.034,1.0
2026-03-20,293.1,67.715,1.0
2026-03-23,294.79,67.568,1.0
2026-03-24,301.05,68.155,1.0
2026-03-25,296.14,66.54,1.0
2026-03-26,273.35,60.218,1.0
2026-03-27,275.34,60.684,1.0
2026-03-30,251.67,57.085,1.0
2026-03-31,270.49,57.79,1.0
2026-04-01,297.73,68.198,1.0
2026-04-02,294.97,66.099,1.0
2026-04-06,304.15,68.706,1.0
2026-04-07,311.96,71.159,1.0
2026-04-08,338.78,76.555,1.0
2026-04-09,337.88,74.933,1.0
2026-04-10,343.43,75.688,1.0
2026-04-13,350.16,76.112,1.0
2026-04-14,366.22,78.166,1.0
2026-04-15,365.0,76.115,1.0
2026-04-16,361.69,75.064,1.0
2026-04-17,372.52,75.941,1.0
2026-04-20,374.11,74.735,1.0
2026-04-21,383.81,76.881,1.0
2026-04-22,389.1,76.992,1.0
2026-04-23,403.12,77.409,1.0
2026-04-24,404.0,72.776,1.0
2026-04-27,400.73,72.212,1.0
2026-04-28,390.99,69.873,1.0
2026-04-29,412.76,72.467,1.0
2026-04-30,434.52,70.047,1.0
2026-05-01,431.52,71.08,1.0
2026-05-04,442.36,72.667,1.0
2026-05-05,465.26,73.876,1.0
2026-05-06,483.15,71.828,1.0
2026-05-07,463.91,74.362,1.0
2026-05-08,480.0,73.249,1.0
2026-05-11,515.83,76.719,1.0
2026-05-12,488.74,75.742,1.0
2026-05-13,494.09,75.742,1.0
2026-05-14,489.15,73.668,1.0
2026-05-15,482.02,74.321,1.0
2026-05-18,458.68,70.344,1.0
2026-05-19,455.8,69.494,1.0
2026-05-20,459.62,70.346,1.0
2026-05-21,486.46,73.944,1.0
2026-05-22,484.28,74.373,1.0
2026-05-26,524.65,79.68,1.0
2026-05-27,530.6,79.663,1.0
2026-05-28,531.18,79.368,1.0
2026-05-29,531.21,78.034,1.0
2026-06-01,546.2,78.676,1.0
2026-06-02,563.1,79.279,1.0
2026-06-03,594.11,80.009,1.0
2026-06-04,575.5,78.69,1.0
2026-06-05,511.72,74.4,1.0
2026-06-08,526.93,74.69,1.0
2026-06-09,517.72,71.398,1.0
2026-06-10,490.09,65.636,1.0
2026-06-11,529.29,68.847,1.0
2026-06-12,562.925,74.41,1.0
2026-06-15,653.53,83.136,1.0
2026-06-16,681.08,84.152,1.0
2026-06-17,712.13,85.843,1.0
2026-06-18,746.23,87.508,1.0
2026-06-22,732.62,87.68,1.0
2026-06-23,670.75,86.773,1.0
2026-06-24,643.83,84.364,1.0
2026-06-25,675.39,85.954,1.0
2026-06-26,586.45,78.424,1.0
2026-06-29,651.88,83.44,0.5
2026-06-30,638.72,81.8,1.0
2026-07-01,598.37,77.146,1.0
2026-07-02,539.0,70.433,0.5
2026-07-06,577.46,73.266,0.5
2026-07-07,532.1,66.636,0.5
